session_row_id,Month,month_num,VisitorType,TrafficType,Weekend,ProductRelated,ProductRelated_Duration,product_duration_min,BounceRates,ExitRates,PageValues,SpecialDay,session_segment
3561,May,5,Returning_Visitor,4,False,291,12065.18135,201.08635583333336,0.00122631,0.008659512,9.013011371,0.0,High_Potential
3575,May,5,Returning_Visitor,6,False,80,1987.533333,33.12555555,0.035,0.06514881,0.0,0.8,High_Potential
3578,May,5,Returning_Visitor,1,False,83,791.9559524,13.199265873333333,0.013636364,0.025536616,0.0,0.6,High_Potential
3580,May,5,Returning_Visitor,11,False,38,2259.2,37.65333333333333,0.022222222,0.037962963,0.0,0.2,High_Potential
3590,May,5,Returning_Visitor,13,False,48,1304.666667,21.74444445,0.016666667,0.051215278,0.0,0.6,High_Potential
3591,May,5,Returning_Visitor,4,False,67,1336.554221,22.275903683333336,0.0,0.027327327,4.148878378,0.0,High_Potential
3600,May,5,Returning_Visitor,2,False,51,5407.788889,90.12981481666667,0.001923077,0.020120574,7.793528571,0.0,High_Potential
3616,May,5,Returning_Visitor,3,False,65,1803.584127,30.05973545,0.023794872,0.031250162,0.0,0.8,High_Potential
3619,May,5,Returning_Visitor,3,False,38,2311.090909,38.51818181666667,0.004651163,0.022868217,4.247372093,0.0,High_Potential
3628,May,5,Returning_Visitor,1,False,71,1145.571429,19.09285715,0.0,0.004054054,80.58733784,0.0,High_Potential
3630,May,5,Returning_Visitor,4,False,53,2797.213095,46.62021825,0.004098361,0.02454223,2.227278689,0.8,High_Potential
3636,May,5,Returning_Visitor,2,True,67,3872.50942,64.54182366666666,0.039495923,0.04474971,2.341419718,0.0,High_Potential
3639,May,5,Returning_Visitor,13,False,57,4115.233333,68.58722221666667,0.003508772,0.018421053,0.0,0.0,High_Potential
3642,May,5,Returning_Visitor,4,True,66,3268.075758,54.4679293,0.005882353,0.029549127,0.0,1.0,High_Potential
3648,May,5,Returning_Visitor,4,False,54,2222.9,37.04833333333333,0.003703704,0.014814815,0.0,0.0,High_Potential
3658,May,5,Returning_Visitor,4,True,72,1353.115146,22.551919100000003,0.002857143,0.007277211,0.0,0.0,High_Potential
3678,May,5,Returning_Visitor,2,False,59,468.1916667,7.803194445,0.0,0.003278689,0.0,0.2,High_Potential
3680,May,5,Returning_Visitor,1,False,60,1993.915257,33.23192095,0.005970149,0.011984127,13.09154641,0.0,High_Potential
3682,May,5,Returning_Visitor,2,True,39,1501.333333,25.022222216666666,0.0,0.009756098,0.0,0.0,High_Potential
3684,May,5,Returning_Visitor,4,False,39,1584.044444,26.400740733333336,0.0,0.016744186,12.73144186,0.0,High_Potential
3689,May,5,Returning_Visitor,3,False,172,4086.144897,68.10241495,0.000555556,0.009603919,1.418440397,0.4,High_Potential
3700,May,5,Returning_Visitor,3,False,60,967.25,16.120833333333334,0.006779661,0.025141243,0.0,0.6,High_Potential
3713,May,5,Returning_Visitor,6,False,46,5492.366667,91.53944445,0.019090909,0.043948052,8.567142857,0.0,High_Potential
3715,May,5,Returning_Visitor,3,False,60,731.3333333,12.188888888333334,0.034920635,0.038095238,0.0,0.0,High_Potential
3716,May,5,Returning_Visitor,4,False,39,1752.942857,29.215714283333334,0.020075188,0.03374269,0.0,0.2,High_Potential
3724,May,5,Returning_Visitor,6,False,66,6100.527778,101.67546296666666,0.010606061,0.046262626,0.0,0.8,High_Potential
3725,May,5,Returning_Visitor,4,False,93,3646.278788,60.77131313333334,0.017204301,0.023117504,0.0,0.0,High_Potential
3731,May,5,Returning_Visitor,4,False,38,1377.409524,22.9568254,0.000877193,0.018859649,0.0,0.0,High_Potential
3740,May,5,Returning_Visitor,1,False,49,579.5833333,9.659722221666668,0.0,0.00625,0.0,0.0,High_Potential
3744,May,5,Returning_Visitor,4,True,105,2900.638469,48.343974483333334,0.009433962,0.021263103,0.0,0.0,High_Potential
3749,May,5,Returning_Visitor,6,False,65,5478.530087,91.30883478333334,0.00952381,0.038958835,8.08875,0.0,High_Potential
3751,May,5,Returning_Visitor,6,False,72,2129.333333,35.48888888333333,0.0,0.01875,0.0,0.8,High_Potential
3752,May,5,Returning_Visitor,13,False,39,1721.872725,28.697878749999997,0.00974026,0.019066142,16.42363253,0.0,High_Potential
3759,May,5,Returning_Visitor,6,True,217,4153.276587,69.22127645,7.09e-05,0.005893497,0.0,0.0,High_Potential
3765,May,5,Returning_Visitor,2,False,187,4987.688889,83.12814815,0.003108808,0.011118588,10.80188719,0.0,High_Potential
3788,May,5,Returning_Visitor,2,False,159,1905.652754,31.760879233333334,0.004113924,0.013428813,14.75911588,0.0,High_Potential
3795,May,5,Returning_Visitor,3,False,38,2246.166667,37.436111116666666,0.016923077,0.013931624,0.0,0.2,High_Potential
3805,May,5,Returning_Visitor,4,False,54,1835.066667,30.58444445,0.003773585,0.011320755,0.0,0.0,High_Potential
3806,May,5,Returning_Visitor,13,False,115,5016.351205,83.60585341666666,0.006837607,0.0220259,0.0,0.4,High_Potential
3807,May,5,Returning_Visitor,1,False,79,5664.146032,94.40243386666666,0.045356473,0.05909564,2.39491796,0.0,High_Potential
3809,May,5,Returning_Visitor,2,False,97,7515.583333,125.25972221666666,0.004166667,0.027083333,0.0,0.8,High_Potential
3811,May,5,Returning_Visitor,3,True,72,1248.242262,20.8040377,0.0,0.002597403,13.36332468,0.0,High_Potential
3812,May,5,Returning_Visitor,7,False,38,1485.566667,24.75944445,0.006818182,0.015649351,27.7134,0.0,High_Potential
3814,May,5,Returning_Visitor,1,False,57,2816.55307,46.94255116666667,0.0,0.005858586,0.0,0.0,High_Potential
3826,May,5,Returning_Visitor,2,False,81,2071.0,34.516666666666666,0.012345679,0.025308642,0.0,0.6,High_Potential
3830,May,5,Returning_Visitor,4,False,56,4377.983333,72.96638888333334,0.004285714,0.022295918,0.0,0.8,High_Potential
3846,May,5,Returning_Visitor,4,False,57,1518.903694,25.315061566666667,0.0,0.022947455,13.40247586,0.0,High_Potential
3849,May,5,Returning_Visitor,1,False,55,2831.561111,47.19268518333333,0.0,0.028576998,8.903557895,0.0,High_Potential
3852,May,5,Returning_Visitor,6,False,57,1575.216667,26.253611116666665,0.006896552,0.030172414,0.0,0.0,High_Potential
3853,May,5,Returning_Visitor,2,True,55,1546.503822,25.775063699999997,0.015577078,0.019159146,9.139760775,0.0,High_Potential
3862,May,5,Returning_Visitor,3,False,141,2886.523521,48.10872535,0.004316547,0.018798094,0.0,0.8,High_Potential
3863,May,5,Returning_Visitor,4,False,88,2663.82381,44.397063499999994,0.008163265,0.025918367,5.479532313,0.6,High_Potential
3868,May,5,Returning_Visitor,1,False,50,1735.595238,28.9265873,0.0,0.008746356,0.0,0.2,High_Potential
3871,May,5,Returning_Visitor,3,False,56,2094.983333,34.91638888333333,0.032738095,0.063214286,0.0,0.8,High_Potential
3874,May,5,Returning_Visitor,6,True,85,3731.079365,62.18465608333334,0.014942529,0.039042146,0.0,1.0,High_Potential
3875,May,5,Returning_Visitor,3,False,49,1042.416667,17.373611116666666,0.012,0.025444444,0.0,0.6,High_Potential
3880,May,5,Returning_Visitor,4,True,65,2091.662821,34.86104701666667,0.012206573,0.030146368,6.147633803,0.0,High_Potential
3881,May,5,Returning_Visitor,2,False,80,3279.407576,54.656792933333335,0.01875,0.041944444,0.0,0.4,High_Potential
3882,May,5,Returning_Visitor,13,False,41,896.0666667,14.934444445,0.0,0.013043478,4.430347826,0.2,High_Potential
3884,May,5,Returning_Visitor,2,True,59,1609.313889,26.82189815,0.010447761,0.030795428,12.44030746,0.0,High_Potential
3889,May,5,Returning_Visitor,13,False,73,3085.007143,51.416785716666666,0.008333333,0.02475118,2.323162162,0.2,High_Potential
3892,May,5,Returning_Visitor,1,False,43,1425.183333,23.75305555,0.004651163,0.006976744,0.0,0.8,High_Potential
3894,May,5,Returning_Visitor,13,False,68,746.8,12.446666666666665,0.002941176,0.011470588,0.0,0.0,High_Potential
3897,May,5,Returning_Visitor,3,False,133,3068.922487,51.14870811666666,0.004890511,0.0122463,1.786819082,0.0,High_Potential
3904,May,5,Returning_Visitor,6,False,41,3272.0,54.53333333333333,0.045238095,0.078571429,0.0,0.8,High_Potential
3912,May,5,Returning_Visitor,1,True,156,5432.836783,90.54727971666667,0.010009921,0.029074729,2.992267778,1.0,High_Potential
3915,May,5,Returning_Visitor,6,False,53,1556.6,25.94333333333333,0.0,0.026415094,0.0,0.4,High_Potential
3922,May,5,Returning_Visitor,6,False,84,1212.030303,20.20050505,0.005102041,0.021451247,0.0,0.0,High_Potential
3923,May,5,Returning_Visitor,2,True,49,783.45,13.057500000000001,0.0,0.007692308,4.272807692,0.0,High_Potential
3924,May,5,Returning_Visitor,4,False,59,2574.725974,42.91209956666667,0.003508772,0.016621682,2.790473684,0.0,High_Potential
3929,May,5,Returning_Visitor,2,True,68,2277.377056,37.956284266666664,0.009758454,0.029851908,12.76243133,1.0,High_Potential
3930,May,5,Returning_Visitor,3,False,51,3981.892484,66.36487473333334,0.003389831,0.015404896,0.0,0.4,High_Potential
3935,May,5,Returning_Visitor,6,False,108,1479.083333,24.651388883333333,0.001785714,0.007142857,0.0,0.8,High_Potential
3936,May,5,Returning_Visitor,4,False,61,5233.590476,87.22650793333334,0.009090909,0.035239899,0.0,0.0,High_Potential
3937,May,5,Returning_Visitor,6,False,106,3156.501914,52.60836523333333,0.000628931,0.009577934,0.0,0.0,High_Potential
3961,May,5,Returning_Visitor,6,True,104,4877.257071,81.28761785,0.003921569,0.020140056,0.0,0.0,High_Potential
3987,May,5,Returning_Visitor,13,False,79,1562.866667,26.047777783333334,0.017721519,0.02124774,0.0,0.8,High_Potential
3990,May,5,Returning_Visitor,4,False,66,1706.712281,28.445204683333333,0.0,0.00957265,0.0,0.0,High_Potential
3993,May,5,Returning_Visitor,2,False,47,1230.368182,20.506136366666667,0.004347826,0.020724638,0.0,0.0,High_Potential
3998,May,5,Returning_Visitor,4,False,53,2130.025,35.500416666666666,0.0,0.010061728,0.0,0.0,High_Potential
4000,May,5,Returning_Visitor,4,False,136,4569.904365,76.16507275000001,0.0,0.00891253,0.0,0.8,High_Potential
4007,May,5,Returning_Visitor,3,False,41,506.7166667,8.445277778333333,0.004444444,0.013968254,10.48533333,0.0,High_Potential
4014,May,5,Returning_Visitor,3,True,51,1620.183333,27.00305555,0.004313725,0.02129085,0.0,1.0,High_Potential
4016,May,5,Returning_Visitor,1,False,41,963.0,16.05,0.0,0.015811966,0.0,0.0,High_Potential
4023,May,5,Returning_Visitor,2,True,55,2598.991667,43.31652778333333,0.003278689,0.008196721,48.72995628,0.0,High_Potential
4027,May,5,Returning_Visitor,2,False,67,6483.775,108.06291666666667,0.00375,0.01725,24.27165,0.0,High_Potential
4030,May,5,Returning_Visitor,13,False,93,3646.966667,60.78277778333334,0.005154639,0.022696032,4.629470103,0.0,High_Potential
4032,May,5,Returning_Visitor,4,True,50,1115.459524,18.59099206666667,0.007843137,0.015686275,0.0,0.0,High_Potential
4038,May,5,Returning_Visitor,6,True,52,1624.223485,27.070391416666666,0.007692308,0.032692308,0.0,1.0,High_Potential
4045,May,5,Returning_Visitor,1,False,38,1608.5,26.808333333333334,0.005263158,0.034210526,0.0,0.6,High_Potential
4052,May,5,Returning_Visitor,4,False,54,1603.333333,26.72222221666667,0.005084746,0.025423729,0.0,0.4,High_Potential
4056,May,5,Returning_Visitor,1,False,87,2531.060479,42.18434131666667,0.006896552,0.017705157,0.860484729,0.0,High_Potential
4060,May,5,Returning_Visitor,3,False,85,2299.391667,38.323194449999995,0.003065134,0.013546798,0.0,0.0,High_Potential
4061,May,5,Returning_Visitor,13,False,80,5426.022078,90.4337013,0.01287478,0.033915963,0.0,0.0,High_Potential
4062,May,5,Returning_Visitor,4,True,129,3098.912088,51.6485348,0.0,0.001704261,9.073052632,0.0,High_Potential
4065,May,5,New_Visitor,2,False,74,2326.666667,38.777777783333335,0.0,0.002597403,5.015272727,0.0,High_Potential
4075,May,5,Returning_Visitor,2,False,46,1388.866667,23.147777783333332,0.004166667,0.029444444,24.40764444,0.0,High_Potential
4077,May,5,Returning_Visitor,4,False,81,2533.833333,42.23055555,0.002531646,0.010230908,0.0,0.0,High_Potential
4092,May,5,Returning_Visitor,6,False,60,3386.0,56.43333333333333,0.025333333,0.063888889,0.0,0.8,High_Potential
4100,May,5,Returning_Visitor,20,False,53,2241.5,37.358333333333334,0.003846154,0.026923077,0.0,0.4,High_Potential
4108,May,5,Returning_Visitor,2,False,129,6657.151362,110.95252269999999,0.010917582,0.022102102,0.0,0.4,High_Potential
4109,May,5,Returning_Visitor,6,False,89,2213.819048,36.89698413333333,0.013541667,0.034151181,0.936979167,0.4,High_Potential
4110,May,5,Returning_Visitor,1,False,41,647.8166667,10.796944445000001,0.0125,0.026666667,0.0,0.4,High_Potential
4114,May,5,Returning_Visitor,3,False,180,4773.335638,79.55559396666666,0.000537634,0.008600444,0.0,0.0,High_Potential
4115,May,5,Returning_Visitor,4,False,135,3700.495815,61.67493025,0.004662005,0.014626073,3.348407692,0.0,High_Potential
4120,May,5,Returning_Visitor,6,False,64,1810.966667,30.182777783333332,0.003174603,0.012962963,0.0,0.0,High_Potential
4129,May,5,Returning_Visitor,2,False,53,2544.166667,42.402777783333335,0.00617284,0.016049383,0.0,0.0,High_Potential
4146,May,5,Returning_Visitor,1,True,46,1900.896078,31.6816013,0.017156863,0.031932773,0.0,1.0,High_Potential
4150,May,5,Returning_Visitor,2,False,110,5343.049577,89.05082628333334,0.00877193,0.029643028,0.0,0.8,High_Potential
4155,May,5,Returning_Visitor,2,False,65,624.6248956,10.410414926666666,0.0,0.02359375,0.0,0.8,High_Potential
4157,May,5,Returning_Visitor,4,False,91,2869.788095,47.82980158333333,0.002,0.005452381,0.0,0.0,High_Potential
4162,May,5,Returning_Visitor,11,True,124,3394.130159,56.56883598333333,0.001587302,0.012918871,5.921482086,0.0,High_Potential
4169,May,5,New_Visitor,2,True,44,1373.95,22.899166666666666,0.0,0.004545455,0.0,0.0,High_Potential
4172,May,5,Returning_Visitor,3,False,45,939.6333333,15.660555555,0.0125,0.015972222,0.0,0.0,High_Potential
4173,May,5,Returning_Visitor,4,False,40,3970.7,66.17833333333333,0.005555556,0.020381594,8.022839506,0.6,High_Potential
4174,May,5,Returning_Visitor,4,False,43,2325.611905,38.76019841666667,0.00952381,0.01814059,0.0,0.8,High_Potential
4181,May,5,Returning_Visitor,4,False,46,1044.8,17.413333333333334,0.017021277,0.019756839,0.0,0.0,High_Potential
4190,May,5,Returning_Visitor,4,False,53,1062.749495,17.712491583333335,0.007843137,0.019263449,0.0,0.4,High_Potential
4191,May,5,Returning_Visitor,4,True,66,1231.2,20.52,0.006280193,0.028298931,10.45437681,1.0,High_Potential
4193,May,5,Returning_Visitor,1,False,129,5293.824709,88.23041181666667,0.005072464,0.020659075,2.524993961,0.2,High_Potential
4194,May,5,Returning_Visitor,2,False,77,1230.312302,20.505205033333333,0.0,0.003492063,79.0,0.6,High_Potential
4207,May,5,Returning_Visitor,2,False,39,1634.095238,27.234920633333335,0.0,0.011111111,8.604391304,0.0,High_Potential
4211,May,5,Returning_Visitor,2,False,49,4651.033333,77.51722221666667,0.02,0.05,0.0,0.8,High_Potential
4212,May,5,Returning_Visitor,4,False,76,2854.783333,47.57972221666667,0.005866667,0.019555556,0.0,0.0,High_Potential
4226,May,5,Returning_Visitor,4,False,195,7675.14929,127.91915483333334,0.001937543,0.014673582,3.38287678,0.4,High_Potential
4239,May,5,Returning_Visitor,2,False,64,2555.12381,42.585396833333334,0.017460317,0.034338624,0.0,0.0,High_Potential
4245,May,5,Returning_Visitor,1,True,99,6266.208586,104.43680976666666,0.0,0.010869841,8.926598571,0.0,High_Potential
4253,May,5,Returning_Visitor,19,True,362,13259.29396,220.98823266666668,0.002883379,0.008837606,0.0,0.0,High_Potential
4257,May,5,Returning_Visitor,13,False,79,1926.33339,32.1055565,0.01533101,0.020052948,0.0,0.0,High_Potential
4260,May,5,Returning_Visitor,6,False,68,2950.62381,49.1770635,0.009589041,0.023074581,16.6702274,0.0,High_Potential
4265,May,5,Returning_Visitor,2,False,50,1369.75,22.829166666666666,0.020408163,0.043307169,3.241653061,0.6,High_Potential
4267,May,5,Returning_Visitor,4,True,49,1164.416667,19.40694445,0.048,0.064,0.0,1.0,High_Potential
4268,May,5,Returning_Visitor,3,False,85,1740.271008,29.004516799999998,0.011827957,0.030865335,4.76956682,0.6,High_Potential
4272,May,5,Returning_Visitor,6,True,44,1527.166667,25.45277778333333,0.012765957,0.032765957,0.0,0.0,High_Potential
4278,May,5,Returning_Visitor,2,False,42,1822.841667,30.38069445,0.005769231,0.016642012,10.11360897,0.0,High_Potential
4286,May,5,Returning_Visitor,4,True,64,3289.5,54.825,0.0,0.010416667,0.0,0.0,High_Potential
4297,May,5,Returning_Visitor,2,False,61,2072.991919,34.54986531666667,0.005952381,0.036507937,0.0,0.6,High_Potential
4299,May,5,Returning_Visitor,2,False,56,2504.413636,41.74022726666667,0.004918033,0.011662763,8.184095082,0.0,High_Potential
4301,May,5,Returning_Visitor,2,False,66,1505.333333,25.088888883333333,0.0,0.009109731,0.0,0.0,High_Potential
4302,May,5,Returning_Visitor,6,False,74,2763.25,46.05416666666667,0.005405405,0.021288981,27.74177162,0.0,High_Potential
4317,May,5,Returning_Visitor,6,False,44,1820.566667,30.342777783333336,0.029166667,0.055555556,15.184125,0.6,High_Potential
4331,May,5,Returning_Visitor,13,False,51,1933.89893,32.23164883333333,0.011259259,0.032132434,0.0,0.8,High_Potential
4333,May,5,Returning_Visitor,2,False,40,737.2619048,12.287698413333334,0.013333333,0.028888889,0.0,0.6,High_Potential
4346,May,5,Returning_Visitor,2,False,77,3909.620363,65.16033938333334,0.002409639,0.022377452,9.849816466,0.0,High_Potential
4353,May,5,Returning_Visitor,2,False,57,4516.588312,75.27647186666667,0.005,0.015180847,8.052616667,0.0,High_Potential
4359,May,5,Returning_Visitor,2,False,42,3503.025,58.38375,0.005142857,0.018193939,21.76475048,0.0,High_Potential
4373,May,5,Returning_Visitor,6,False,51,1229.166667,20.486111116666667,0.0,0.019230769,0.0,0.6,High_Potential
4375,May,5,Returning_Visitor,1,False,57,4555.02381,75.9170635,0.0,0.030621469,9.102937419,0.0,High_Potential
4381,May,5,Returning_Visitor,6,False,58,5072.395938,84.53993229999999,0.007667474,0.038802798,2.483389831,0.2,High_Potential
4384,May,5,Returning_Visitor,2,False,125,3727.32381,62.122063499999996,0.0,0.001158605,0.0,0.0,High_Potential
4393,May,5,New_Visitor,11,False,40,1115.878205,18.597970083333333,0.0,0.003216374,0.0,0.0,High_Potential
4397,May,5,Returning_Visitor,4,True,179,5996.025,99.93374999999999,0.010388889,0.038277778,0.0,0.0,High_Potential
4398,May,5,Returning_Visitor,2,False,52,3593.12932,59.88548866666667,0.007795699,0.018264209,0.0,0.0,High_Potential
4400,May,5,Returning_Visitor,4,False,46,1687.85,28.13083333333333,0.0,0.011111111,18.844,0.0,High_Potential
4401,May,5,Returning_Visitor,2,False,126,3372.826797,56.21377995,0.00625,0.023480903,0.0,0.6,High_Potential
4410,May,5,Returning_Visitor,13,True,62,1471.858333,24.530972216666665,0.060655738,0.080437158,0.0,1.0,High_Potential
4414,May,5,Returning_Visitor,2,False,46,2425.083333,40.41805555,0.010869565,0.027681159,0.0,0.6,High_Potential
4419,May,5,Returning_Visitor,13,False,101,2584.714286,43.07857143333333,0.011214953,0.017133956,16.94046729,0.6,High_Potential
4430,May,5,New_Visitor,3,False,63,2461.25,41.020833333333336,0.0,0.005729167,0.0,0.0,High_Potential
4437,May,5,Returning_Visitor,4,False,41,1193.333333,19.888888883333333,0.00097561,0.01804878,6.53004878,0.0,High_Potential
4443,May,5,Returning_Visitor,4,False,132,3083.050977,51.384182949999996,0.001494396,0.009733401,8.868449011,0.0,High_Potential
4446,May,5,Returning_Visitor,3,True,58,1660.354762,27.672579366666664,0.003519062,0.018087558,12.59910233,0.0,High_Potential
4466,May,5,Returning_Visitor,3,False,73,2958.5,49.30833333333333,0.005405405,0.021846847,5.677286486,0.4,High_Potential
4483,May,5,Returning_Visitor,19,False,55,1165.623254,19.427054233333333,0.013207547,0.018742138,0.0,0.0,High_Potential
4490,May,5,Returning_Visitor,4,False,57,1580.6,26.34333333333333,0.01147541,0.028330849,0.0,0.0,High_Potential
4495,May,5,Returning_Visitor,3,True,39,743.0119048,12.383531746666668,0.0,0.01,0.0,0.0,High_Potential
4509,May,5,Returning_Visitor,1,False,55,3373.015865,56.21693108333333,0.016438356,0.038292564,8.508237502,0.0,High_Potential
4516,May,5,Returning_Visitor,13,False,124,5731.094444,95.51824073333334,0.018346253,0.03371764,1.914174972,0.2,High_Potential
4518,May,5,Returning_Visitor,13,False,61,1238.066667,20.63444445,0.004761905,0.020740741,0.0,0.6,High_Potential
4520,May,5,Returning_Visitor,2,False,70,2218.276547,36.97127578333333,0.018,0.035693651,5.185165143,0.8,High_Potential
4521,May,5,Returning_Visitor,2,False,113,5882.174206,98.03623676666666,0.0,0.006584897,1.033764021,0.0,High_Potential
4528,May,5,Returning_Visitor,2,False,44,831.6083333,13.860138888333333,0.0,0.013178295,0.0,0.0,High_Potential
4532,May,5,Returning_Visitor,4,False,55,1699.327668,28.322127799999997,0.0,0.008461558,16.48421053,0.0,High_Potential
4540,May,5,Returning_Visitor,4,True,118,3712.8116,61.88019333333333,0.003252033,0.010310363,8.256572358,0.0,High_Potential
4541,May,5,Returning_Visitor,3,False,62,1279.333333,21.322222216666667,0.000645161,0.016052227,0.0,0.8,High_Potential
4544,May,5,Returning_Visitor,1,False,60,3086.398654,51.43997756666667,0.000287356,0.019676875,0.0,0.4,High_Potential
4551,May,5,Returning_Visitor,3,False,46,944.2333333,15.737222221666666,0.004347826,0.017391304,0.0,0.0,High_Potential
4554,May,5,Returning_Visitor,18,False,45,1340.611199,22.343519983333334,0.028787879,0.028371212,0.0,0.0,High_Potential
4555,May,5,Returning_Visitor,1,False,38,1348.7,22.478333333333335,0.0,0.028376068,2.561538462,0.0,High_Potential
4559,May,5,Returning_Visitor,20,False,58,2498.029762,41.63382936666667,0.020689655,0.046264368,0.0,0.4,High_Potential
4562,May,5,Returning_Visitor,6,False,55,1728.025397,28.800423283333334,0.049318182,0.071645022,0.0,0.0,High_Potential
4568,May,5,Returning_Visitor,1,True,42,986.5166667,16.441944445,0.019934641,0.031113658,0.0,0.0,High_Potential
4576,May,5,Returning_Visitor,6,False,52,3095.975,51.599583333333335,0.012280702,0.02251462,12.13161988,0.0,High_Potential
4584,May,5,Returning_Visitor,4,False,68,3177.791667,52.963194449999996,0.005970149,0.011488014,0.0,0.0,High_Potential
4593,May,5,New_Visitor,2,False,49,1179.014103,19.65023505,0.0,0.001923077,0.0,0.0,High_Potential
4601,May,5,Returning_Visitor,1,True,58,3816.366667,63.60611111666666,0.010606061,0.028059163,6.221045455,0.0,High_Potential
4604,May,5,Returning_Visitor,4,False,69,1248.133333,20.802222216666667,0.005797101,0.029227053,0.0,0.6,High_Potential
4606,May,5,Returning_Visitor,4,False,61,1423.967857,23.73279761666667,0.01,0.022611111,7.998,0.8,High_Potential
4608,May,5,Returning_Visitor,4,False,39,1379.5,22.991666666666667,0.006349206,0.027777778,0.0,0.0,High_Potential
4612,May,5,Returning_Visitor,3,False,38,454.2891775,7.571486291666667,0.011111111,0.014074074,0.0,0.6,High_Potential
4615,May,5,Returning_Visitor,3,True,106,3825.102381,63.75170635,0.007592593,0.039827675,0.0,1.0,High_Potential
4616,May,5,Returning_Visitor,3,False,89,3639.737302,60.662288366666665,0.000217391,0.021383053,5.159462207,0.8,High_Potential
4618,May,5,Returning_Visitor,3,False,47,1447.577273,24.126287883333337,0.0,0.011134752,0.0,0.6,High_Potential
4629,May,5,Returning_Visitor,1,True,175,12634.62089,210.57701483333332,0.001156069,0.022134495,3.984110696,0.0,High_Potential
4637,May,5,Returning_Visitor,3,False,59,4200.597222,70.00995370000001,0.017241379,0.021690178,3.076706897,0.8,High_Potential
4642,May,5,Returning_Visitor,4,False,52,1887.158242,31.452637366666668,0.003508772,0.011497494,64.08126316,0.0,High_Potential
4645,May,5,New_Visitor,3,False,72,1032.761905,17.21269841666667,0.0,0.001388889,0.0,0.0,High_Potential
4646,May,5,Returning_Visitor,4,True,42,879.0333333,14.650555555,0.004761905,0.024603175,0.0,0.0,High_Potential
4647,May,5,Returning_Visitor,3,True,89,1332.088889,22.201481483333335,0.0,0.003296703,0.0,0.0,High_Potential
4651,May,5,Returning_Visitor,2,False,44,1065.501515,17.758358583333333,0.006333333,0.036774359,53.22268667,0.4,High_Potential
4654,May,5,Returning_Visitor,13,False,59,2516.833333,41.94722221666667,0.025423729,0.047740113,7.726779661,0.4,High_Potential
4655,May,5,Returning_Visitor,2,False,82,1814.564286,30.2427381,0.002325581,0.010385835,8.495651163,0.0,High_Potential
4658,May,5,Returning_Visitor,6,False,106,2980.889179,49.681486316666664,0.001851852,0.010139398,1.912422222,0.0,High_Potential
4664,May,5,Returning_Visitor,4,False,148,4010.064286,66.83440476666667,0.017088608,0.033122363,5.782988246,0.4,High_Potential
4674,May,5,Returning_Visitor,20,True,440,9951.869139,165.86448565,0.00185022,0.01009842,1.558381388,1.0,High_Potential
4681,May,5,Returning_Visitor,4,False,156,3899.001328,64.98335546666667,0.000170068,0.011252929,1.534835979,0.0,High_Potential
4682,May,5,Returning_Visitor,13,False,54,2008.807143,33.48011905,0.014423077,0.0136723,0.0,0.0,High_Potential
4684,May,5,Returning_Visitor,3,False,59,1889.7,31.495,0.005747126,0.014203612,0.0,0.6,High_Potential
4693,May,5,Returning_Visitor,3,False,61,867.4642857,14.457738095,0.000585938,0.028052083,0.0,0.8,High_Potential
4695,May,5,Returning_Visitor,6,False,46,1203.083333,20.051388883333335,0.066226415,0.101042228,0.0,0.4,High_Potential
4698,May,5,Returning_Visitor,2,False,62,969.15,16.1525,0.001092896,0.027790788,0.0,0.0,High_Potential
4705,May,5,Returning_Visitor,1,False,58,1645.966667,27.432777783333332,0.014285714,0.036607143,0.0,0.0,High_Potential
4707,May,5,Returning_Visitor,6,False,40,2872.916667,47.88194445,0.0,0.011965812,22.20401709,0.0,High_Potential
4709,May,5,Returning_Visitor,13,False,52,1622.433333,27.04055555,0.006410256,0.031730769,0.0,0.0,High_Potential
4713,May,5,Returning_Visitor,2,False,60,1147.615584,19.1269264,0.004285714,0.024416667,0.0,0.8,High_Potential
4714,May,5,Returning_Visitor,5,False,42,2724.008983,45.40014971666667,0.0065,0.021312784,0.0,0.4,High_Potential
4719,May,5,Returning_Visitor,4,False,66,2537.45,42.29083333333333,0.003956044,0.022177156,0.0,0.4,High_Potential
4720,May,5,Returning_Visitor,2,False,77,3733.228571,62.22047618333333,0.018666667,0.048622222,0.0,0.8,High_Potential
4742,May,5,Returning_Visitor,2,True,51,4522.409524,75.37349206666666,0.015757576,0.042922078,3.229518182,1.0,High_Potential
4744,May,5,Returning_Visitor,6,False,46,1804.9,30.081666666666667,0.017730496,0.039361702,0.0,0.0,High_Potential
4747,May,5,Returning_Visitor,6,False,40,1411.833333,23.53055555,0.0,0.001282051,0.0,0.0,High_Potential
4751,May,5,Returning_Visitor,11,False,70,1675.525366,27.925422766666667,0.018181818,0.026731602,15.02583766,0.0,High_Potential
4769,May,5,Returning_Visitor,4,True,46,1431.333333,23.855555550000002,0.003703704,0.015432099,6.076734568,0.0,High_Potential
4777,May,5,Returning_Visitor,1,False,59,1261.166667,21.019444449999998,0.035380117,0.060877193,0.0,0.6,High_Potential
4778,May,5,Returning_Visitor,2,False,61,1037.807143,17.296785716666665,0.003174603,0.027115142,0.0,0.6,High_Potential
4781,May,5,Returning_Visitor,1,False,39,659.9357143,10.998928571666665,0.0,0.0195595,0.0,0.0,High_Potential
