session_id,Month,month_num,VisitorType,TrafficType,Weekend,is_weekend,ProductRelated,ProductRelated_Duration,product_duration_min,product_view_group,duration_group,BounceRates,ExitRates,PageValues,SpecialDay,Revenue,is_purchase,high_activity,session_segment
2499,May,5,Returning_Visitor,13,False,0,5,42.0,0.7,0-5,0-2min,0.04,0.08,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2500,May,5,Returning_Visitor,4,False,0,19,688.6666667,11.477777778333332,11-20,10-20min,0.042105263,0.052631579,0.0,0.4,False,0,False,Low_Activity_NonPurchase
2501,May,5,Returning_Visitor,2,True,1,8,181.0,3.0166666666666666,6-10,2-5min,0.0,0.00625,0.0,1.0,False,0,False,Low_Activity_NonPurchase
2502,May,5,New_Visitor,2,True,1,14,285.4166667,4.756944445,11-20,2-5min,0.0,0.00625,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2503,May,5,Returning_Visitor,2,True,1,7,61.33333333,1.0222222221666668,6-10,0-2min,0.014285714,0.068571429,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2504,May,5,Returning_Visitor,4,False,0,81,2961.483333,49.35805555,50+,20min+,0.007058824,0.026666667,0.0,0.0,False,0,True,High_Potential
2505,May,5,Returning_Visitor,13,False,0,23,406.0,6.766666666666667,21-50,5-10min,0.030434783,0.05942029,0.0,0.2,False,0,False,Low_Activity_NonPurchase
2506,May,5,Returning_Visitor,4,False,0,60,3222.75873,53.7126455,50+,20min+,0.014367816,0.016601512,0.0,0.6,False,0,True,High_Potential
2507,May,5,Returning_Visitor,3,False,0,7,128.0,2.1333333333333333,6-10,2-5min,0.028571429,0.057142857,0.0,0.6,False,0,False,Low_Activity_NonPurchase
2508,May,5,Returning_Visitor,4,False,0,19,500.7880952,8.346468253333333,11-20,5-10min,0.0,0.017105263,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2509,May,5,Returning_Visitor,6,False,0,22,375.75,6.2625,21-50,5-10min,0.053968254,0.056349206,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2510,May,5,Returning_Visitor,3,False,0,16,534.9166667,8.915277778333332,11-20,5-10min,0.0,0.02125,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2511,May,5,Returning_Visitor,2,False,0,8,134.0,2.2333333333333334,6-10,2-5min,0.0,0.025,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2512,May,5,Returning_Visitor,3,False,0,27,2098.238095,34.97063491666667,21-50,20min+,0.037037037,0.043518519,0.0,0.8,False,0,False,Low_Activity_NonPurchase
2513,May,5,Returning_Visitor,3,False,0,48,869.1,14.485000000000001,21-50,10-20min,0.008510638,0.014967916,3.060765957,0.0,False,0,True,High_Potential
2514,May,5,Returning_Visitor,2,False,0,0,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2515,May,5,Returning_Visitor,2,False,0,21,1494.5,24.908333333333335,21-50,20min+,0.009090909,0.004545455,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2516,May,5,Returning_Visitor,3,True,1,13,510.0,8.5,11-20,5-10min,0.0,0.035714286,0.0,1.0,False,0,False,Low_Activity_NonPurchase
2517,May,5,Returning_Visitor,3,False,0,12,699.25,11.654166666666667,11-20,10-20min,0.023809524,0.028571429,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2518,May,5,Returning_Visitor,4,False,0,5,331.3333333,5.5222222216666665,0-5,5-10min,0.053333333,0.096,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2519,May,5,Returning_Visitor,3,False,0,2,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2520,May,5,Returning_Visitor,4,False,0,8,321.0,5.35,6-10,5-10min,0.0,0.05,0.0,0.2,False,0,False,Low_Activity_NonPurchase
2521,May,5,Returning_Visitor,3,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2522,May,5,Returning_Visitor,3,False,0,13,88.0,1.4666666666666666,11-20,0-2min,0.115384615,0.125641026,0.0,0.6,False,0,False,Low_Activity_NonPurchase
2523,May,5,Returning_Visitor,4,False,0,71,1563.930952,26.065515866666665,50+,20min+,0.006578947,0.017192982,0.0,0.8,False,0,True,High_Potential
2524,May,5,Returning_Visitor,3,False,0,3,55.0,0.9166666666666666,0-5,0-2min,0.044444444,0.111111111,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2525,May,5,Returning_Visitor,3,False,0,31,419.25,6.9875,21-50,5-10min,0.006818182,0.026893939,0.0,0.8,False,0,False,Low_Activity_NonPurchase
2526,May,5,Returning_Visitor,4,False,0,157,4643.755952,77.39593253333334,50+,20min+,0.001687764,0.010776613,7.152750452,0.8,False,0,True,High_Potential
2527,May,5,Returning_Visitor,1,False,0,21,564.5,9.408333333333333,21-50,5-10min,0.0,0.042965368,0.0,0.8,False,0,False,Low_Activity_NonPurchase
2528,May,5,Returning_Visitor,3,False,0,6,65.66666667,1.0944444445,6-10,0-2min,0.066666667,0.1,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2529,May,5,New_Visitor,3,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2530,May,5,Returning_Visitor,4,False,0,42,1462.659125,24.37765208333333,21-50,20min+,0.004651163,0.019047619,7.734903101,0.0,True,1,True,High_Value
2531,May,5,Returning_Visitor,2,False,0,23,404.6190476,6.743650793333333,21-50,5-10min,0.0,0.026,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2532,May,5,Returning_Visitor,13,False,0,13,392.0,6.533333333333333,11-20,5-10min,0.0,0.026923077,0.0,0.6,False,0,False,Low_Activity_NonPurchase
2533,May,5,Returning_Visitor,6,True,1,19,960.7333333,16.01222222166667,11-20,10-20min,0.015789474,0.051754386,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2534,May,5,Returning_Visitor,3,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.4,False,0,False,Low_Activity_NonPurchase
2535,May,5,Returning_Visitor,13,True,1,38,726.2761905,12.104603175,21-50,10-20min,0.031578947,0.056052632,0.0,1.0,False,0,True,High_Potential
2536,May,5,Returning_Visitor,11,False,0,66,4415.333333,73.58888888333333,50+,20min+,0.009950249,0.02453119,0.0,0.4,False,0,True,High_Potential
2537,May,5,Returning_Visitor,4,False,0,7,40.0,0.6666666666666666,6-10,0-2min,0.142857143,0.157142857,0.0,0.6,False,0,False,Low_Activity_NonPurchase
2538,May,5,Returning_Visitor,11,False,0,52,723.315873,12.05526455,50+,10-20min,0.001212121,0.006277056,4.504381818,0.0,False,0,True,High_Potential
2539,May,5,Returning_Visitor,3,False,0,49,1088.05,18.134166666666665,21-50,10-20min,0.011320755,0.021069182,0.0,0.0,False,0,True,High_Potential
2540,May,5,Returning_Visitor,2,False,0,30,1688.72619,28.145436500000002,21-50,20min+,0.0,0.011764706,15.08488235,0.0,True,1,False,Low_Activity_Purchase
2541,May,5,Returning_Visitor,4,False,0,3,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.2,False,0,False,Low_Activity_NonPurchase
2542,May,5,Returning_Visitor,2,False,0,50,998.9545455,16.649242425,21-50,10-20min,0.0076,0.025933333,0.0,0.8,False,0,True,High_Potential
2543,May,5,Returning_Visitor,1,False,0,22,1654.722222,27.578703700000002,21-50,20min+,0.028571429,0.028214286,31.178125,0.0,False,0,False,Low_Activity_NonPurchase
2544,May,5,Returning_Visitor,4,True,1,12,281.5,4.691666666666666,11-20,2-5min,0.016666667,0.020833333,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2545,May,5,Returning_Visitor,4,False,0,14,1501.0,25.016666666666666,11-20,20min+,0.093333333,0.126666667,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2546,May,5,Returning_Visitor,13,False,0,13,153.5833333,2.5597222216666666,11-20,2-5min,0.0,0.020512821,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2547,May,5,Returning_Visitor,4,True,1,3,109.0,1.8166666666666667,0-5,0-2min,0.0,0.033333333,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2548,May,5,Returning_Visitor,3,False,0,19,483.5833333,8.059722221666666,11-20,5-10min,0.021052632,0.025789474,0.0,0.2,False,0,False,Low_Activity_NonPurchase
2549,May,5,Returning_Visitor,13,False,0,38,586.3333333,9.772222221666668,21-50,5-10min,0.010526316,0.037593985,0.0,0.4,False,0,True,High_Potential
2550,May,5,Returning_Visitor,1,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.8,False,0,False,Low_Activity_NonPurchase
2551,May,5,Returning_Visitor,4,False,0,41,2213.0,36.88333333333333,21-50,20min+,0.004545455,0.031060606,0.0,0.2,False,0,True,High_Potential
2552,May,5,Returning_Visitor,3,True,1,7,50.5,0.8416666666666667,6-10,0-2min,0.057142857,0.1,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2553,May,5,Returning_Visitor,4,False,0,15,178.0,2.966666666666667,11-20,2-5min,0.019607843,0.043137255,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2554,May,5,Returning_Visitor,2,False,0,27,1150.192063,19.169867716666666,21-50,10-20min,0.003125,0.0125,23.554375,0.0,True,1,False,Low_Activity_Purchase
2555,May,5,Returning_Visitor,1,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2556,May,5,New_Visitor,5,True,1,32,892.9166667,14.881944444999998,21-50,10-20min,0.005714286,0.011428571,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2557,May,5,Returning_Visitor,1,False,0,12,173.0,2.8833333333333333,11-20,2-5min,0.0,0.016666667,0.0,0.8,False,0,False,Low_Activity_NonPurchase
2558,May,5,Returning_Visitor,2,False,0,14,289.6666667,4.827777778333333,11-20,2-5min,0.0,0.021212121,29.77418182,0.0,True,1,False,Low_Activity_Purchase
2559,May,5,Returning_Visitor,2,False,0,22,633.9857143,10.566428571666668,21-50,10-20min,0.004166667,0.021296296,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2560,May,5,Returning_Visitor,11,False,0,36,1837.966667,30.63277778333333,21-50,20min+,0.032894737,0.044423559,0.0,0.4,False,0,False,Low_Activity_NonPurchase
2561,May,5,Returning_Visitor,5,False,0,154,8038.325302,133.97208836666667,50+,20min+,0.007332941,0.027963219,0.0,0.0,False,0,True,High_Potential
2562,May,5,Returning_Visitor,1,False,0,31,706.9837662,11.783062769999999,21-50,10-20min,0.005714286,0.023761905,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2563,May,5,Returning_Visitor,13,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2564,May,5,Returning_Visitor,1,False,0,4,352.0,5.866666666666666,0-5,5-10min,0.0,0.05,0.0,0.4,False,0,False,Low_Activity_NonPurchase
2565,May,5,Returning_Visitor,6,False,0,220,11308.09795,188.46829916666667,50+,20min+,0.001699507,0.012414872,0.673127586,0.8,False,0,True,High_Potential
2566,May,5,Returning_Visitor,13,False,0,9,501.5,8.358333333333333,6-10,5-10min,0.06,0.106666667,0.0,0.8,False,0,False,Low_Activity_NonPurchase
2567,May,5,Returning_Visitor,1,False,0,19,497.6666667,8.294444445,11-20,5-10min,0.007692308,0.023076923,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2568,May,5,Returning_Visitor,3,False,0,27,406.0,6.766666666666667,21-50,5-10min,0.064285714,0.079166667,0.0,0.6,False,0,False,Low_Activity_NonPurchase
2569,May,5,Returning_Visitor,2,True,1,129,4115.978571,68.59964285,50+,20min+,0.001470588,0.011288515,2.273598775,0.0,False,0,True,High_Potential
2570,May,5,Returning_Visitor,13,False,0,4,2.333333333,0.038888888883333333,0-5,0-2min,0.15,0.1625,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2571,May,5,Returning_Visitor,2,True,1,12,121.5,2.025,11-20,2-5min,0.025,0.066666667,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2572,May,5,Returning_Visitor,4,False,0,9,869.0,14.483333333333333,6-10,10-20min,0.0,0.022222222,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2573,May,5,Returning_Visitor,15,True,1,4,403.0,6.716666666666667,0-5,5-10min,0.05,0.1,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2574,May,5,Returning_Visitor,1,True,1,1,12.0,0.2,0-5,0-2min,0.0,0.1,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2575,May,5,Returning_Visitor,4,False,0,15,865.0,14.416666666666666,11-20,10-20min,0.026666667,0.04,57.584,0.0,False,0,False,Low_Activity_NonPurchase
2576,May,5,Returning_Visitor,16,False,0,13,220.3333333,3.6722222216666665,11-20,2-5min,0.0,0.002197802,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2577,May,5,Returning_Visitor,3,False,0,3,222.0,3.7,0-5,2-5min,0.133333333,0.133333333,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2578,May,5,Returning_Visitor,11,False,0,16,657.1666667,10.952777778333333,11-20,10-20min,0.0,0.025,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2579,May,5,New_Visitor,3,False,0,6,131.0,2.183333333333333,6-10,2-5min,0.0,0.028571429,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2580,May,5,New_Visitor,1,False,0,26,1517.9,25.298333333333336,21-50,20min+,0.0,0.007142857,34.34857143,0.0,True,1,False,Low_Activity_Purchase
2581,May,5,Returning_Visitor,4,False,0,17,538.2878788,8.971464646666668,11-20,5-10min,0.0,0.017708333,18.370625,0.0,False,0,False,Low_Activity_NonPurchase
2582,May,5,Returning_Visitor,13,False,0,60,4139.625,68.99375,50+,20min+,0.013636364,0.032912458,5.976060606,0.4,False,0,True,High_Potential
2583,May,5,Returning_Visitor,2,False,0,26,832.8333333,13.880555555,21-50,10-20min,0.006896552,0.040229885,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2584,May,5,Returning_Visitor,2,False,0,9,464.0,7.733333333333333,6-10,5-10min,0.0,0.022222222,29.31555556,0.0,True,1,False,Low_Activity_Purchase
2585,May,5,Returning_Visitor,2,False,0,45,673.4813797,11.224689661666668,21-50,10-20min,0.016326531,0.025194363,15.15205714,0.2,False,0,True,High_Potential
2586,May,5,Returning_Visitor,1,False,0,18,217.0,3.6166666666666667,11-20,2-5min,0.005555556,0.031481481,0.0,0.8,False,0,False,Low_Activity_NonPurchase
2587,May,5,Returning_Visitor,3,True,1,13,472.9952381,7.883253968333333,11-20,5-10min,0.015384615,0.030769231,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2588,May,5,Returning_Visitor,4,False,0,36,1500.380952,25.0063492,21-50,20min+,0.010810811,0.01981982,14.33124324,0.0,False,0,False,Low_Activity_NonPurchase
2589,May,5,Returning_Visitor,3,False,0,6,241.0,4.016666666666667,6-10,2-5min,0.0,0.033333333,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2590,May,5,New_Visitor,2,False,0,16,692.6666667,11.544444445,11-20,10-20min,0.0,0.0125,146.23875,0.0,True,1,False,Low_Activity_Purchase
2591,May,5,Returning_Visitor,2,False,0,187,9487.639162,158.12731936666665,50+,20min+,3.35e-05,0.014896228,2.873954681,0.0,False,0,True,High_Potential
2592,May,5,New_Visitor,2,False,0,15,455.5,7.591666666666667,11-20,5-10min,0.0,0.014285714,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2593,May,5,Returning_Visitor,1,False,0,2,49.0,0.8166666666666667,0-5,0-2min,0.0,0.1,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2594,May,5,Returning_Visitor,1,False,0,4,259.0,4.316666666666666,0-5,2-5min,0.1,0.15,0.0,0.6,False,0,False,Low_Activity_NonPurchase
2595,May,5,Returning_Visitor,3,False,0,20,2065.15,34.41916666666667,11-20,20min+,0.005,0.034444444,0.0,0.8,False,0,False,Low_Activity_NonPurchase
2596,May,5,Returning_Visitor,6,False,0,34,4190.75,69.84583333333333,21-50,20min+,0.021764706,0.074369748,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2597,May,5,Returning_Visitor,3,False,0,3,65.0,1.0833333333333333,0-5,0-2min,0.1,0.111111111,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2598,May,5,Returning_Visitor,3,False,0,6,129.2,2.1533333333333333,6-10,2-5min,0.02962963,0.077777778,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2599,May,5,Returning_Visitor,2,True,1,37,607.4666667,10.124444445,21-50,10-20min,0.0,0.002777778,39.97777778,0.0,True,1,False,Low_Activity_Purchase
2600,May,5,Returning_Visitor,11,True,1,113,8699.407065,144.99011775,50+,20min+,0.019308469,0.047477294,2.613452922,0.0,False,0,True,High_Potential
2601,May,5,Returning_Visitor,13,False,0,24,2022.25,33.704166666666666,21-50,20min+,0.008333333,0.048611111,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2602,May,5,Returning_Visitor,1,False,0,21,761.25,12.6875,21-50,10-20min,0.0,0.014035088,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2603,May,5,Returning_Visitor,4,True,1,25,874.5833333,14.576388888333334,21-50,10-20min,0.0,0.012345679,54.33103704,0.0,True,1,False,Low_Activity_Purchase
2604,May,5,Returning_Visitor,7,True,1,21,1483.0,24.716666666666665,21-50,20min+,0.007894737,0.021754386,0.0,1.0,False,0,False,Low_Activity_NonPurchase
2605,May,5,Returning_Visitor,4,True,1,22,639.5,10.658333333333333,21-50,10-20min,0.0,0.008695652,101.3721739,0.0,True,1,False,Low_Activity_Purchase
2606,May,5,Returning_Visitor,13,False,0,18,356.0,5.933333333333334,11-20,5-10min,0.011111111,0.038888889,0.0,0.2,False,0,False,Low_Activity_NonPurchase
2607,May,5,Returning_Visitor,2,False,0,42,2132.683333,35.54472221666666,21-50,20min+,0.021288515,0.041498896,0.0,0.6,False,0,True,High_Potential
2608,May,5,Returning_Visitor,13,False,0,22,431.0833333,7.184722221666666,21-50,5-10min,0.018181818,0.022727273,0.0,0.6,False,0,False,Low_Activity_NonPurchase
2609,May,5,Returning_Visitor,3,False,0,16,401.95,6.699166666666667,11-20,5-10min,0.004761905,0.013015873,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2610,May,5,Returning_Visitor,3,True,1,28,2524.0,42.06666666666667,21-50,20min+,0.008928571,0.051785714,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2611,May,5,Returning_Visitor,6,True,1,11,151.5,2.525,11-20,2-5min,0.016666667,0.066666667,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2612,May,5,Returning_Visitor,4,False,0,4,117.5,1.9583333333333333,0-5,0-2min,0.05,0.05,0.0,0.6,False,0,False,Low_Activity_NonPurchase
2613,May,5,Returning_Visitor,4,True,1,31,822.65,13.710833333333333,21-50,10-20min,0.020689655,0.020804598,0.0,1.0,False,0,False,Low_Activity_NonPurchase
2614,May,5,Returning_Visitor,4,False,0,5,102.0,1.7,0-5,0-2min,0.0,0.01,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2615,May,5,Returning_Visitor,2,False,0,14,1714.166667,28.56944445,11-20,20min+,0.0,0.022222222,33.196,0.0,False,0,False,Low_Activity_NonPurchase
2616,May,5,Returning_Visitor,3,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2617,May,5,Returning_Visitor,15,True,1,26,783.5,13.058333333333334,21-50,10-20min,0.007692308,0.013461538,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2618,May,5,Returning_Visitor,2,True,1,52,3258.071212,54.30118686666666,50+,20min+,0.0,0.00327381,0.0,0.0,False,0,True,High_Potential
2619,May,5,Returning_Visitor,4,False,0,20,1329.261905,22.154365083333335,11-20,20min+,0.010434783,0.01955353,20.79115942,0.0,False,0,False,Low_Activity_NonPurchase
2620,May,5,Returning_Visitor,4,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2621,May,5,New_Visitor,3,False,0,8,87.0,1.45,6-10,0-2min,0.0,0.014285714,0.0,0.6,False,0,False,Low_Activity_NonPurchase
2622,May,5,Returning_Visitor,3,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2623,May,5,Returning_Visitor,2,False,0,43,813.8,13.563333333333333,21-50,10-20min,0.023255814,0.03255814,0.0,0.6,False,0,True,High_Potential
2624,May,5,Returning_Visitor,11,False,0,30,1039.477564,17.324626066666667,21-50,10-20min,0.004285714,0.007428571,9.511714286,0.0,True,1,False,Low_Activity_Purchase
2625,May,5,Returning_Visitor,2,False,0,9,531.0,8.85,6-10,5-10min,0.0,0.011111111,0.0,0.8,False,0,False,Low_Activity_NonPurchase
2626,May,5,Returning_Visitor,13,False,0,31,1239.083333,20.651388883333333,21-50,20min+,0.006666667,0.02,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2627,May,5,Returning_Visitor,3,False,0,37,1306.028022,21.7671337,21-50,20min+,0.004263566,0.010939177,33.3335814,0.0,False,0,False,Low_Activity_NonPurchase
2628,May,5,Returning_Visitor,2,False,0,24,543.75,9.0625,21-50,5-10min,0.016,0.0408,0.0,0.8,False,0,False,Low_Activity_NonPurchase
2629,May,5,Returning_Visitor,7,False,0,9,315.6,5.260000000000001,6-10,5-10min,0.022222222,0.037037037,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2630,May,5,Returning_Visitor,4,True,1,8,258.8333333,4.3138888883333335,6-10,2-5min,0.0375,0.03125,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2631,May,5,Returning_Visitor,1,True,1,27,420.0,7.0,21-50,5-10min,0.0,0.007692308,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2632,May,5,Returning_Visitor,2,False,0,22,623.4166667,10.390277778333333,21-50,10-20min,0.018518519,0.04526749,0.0,0.2,False,0,False,Low_Activity_NonPurchase
2633,May,5,Returning_Visitor,2,False,0,12,1040.333333,17.338888883333333,11-20,10-20min,0.0,0.010526316,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2634,May,5,Returning_Visitor,13,False,0,154,3395.729484,56.5954914,50+,20min+,0.007660455,0.012253894,19.13415285,0.8,False,0,True,High_Potential
2635,May,5,New_Visitor,5,False,0,4,126.0,2.1,0-5,2-5min,0.0,0.014285714,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2636,May,5,New_Visitor,3,False,0,2,21.0,0.35,0-5,0-2min,0.0,0.1,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2637,May,5,Returning_Visitor,1,True,1,35,701.5,11.691666666666666,21-50,10-20min,0.029411765,0.05,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2638,May,5,Returning_Visitor,13,False,0,52,2059.109203,34.31848671666667,50+,20min+,0.003747073,0.008451124,7.610431148,0.0,False,0,True,High_Potential
2639,May,5,Returning_Visitor,6,False,0,3,11.0,0.18333333333333332,0-5,0-2min,0.033333333,0.166666667,0.0,0.6,False,0,False,Low_Activity_NonPurchase
2640,May,5,Returning_Visitor,2,True,1,10,203.4166667,3.3902777783333335,6-10,2-5min,0.0,0.016666667,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2641,May,5,Returning_Visitor,17,True,1,4,60.0,1.0,0-5,0-2min,0.05,0.075,0.0,1.0,False,0,False,Low_Activity_NonPurchase
2642,May,5,Returning_Visitor,1,False,0,7,65.0,1.0833333333333333,6-10,0-2min,0.114285714,0.15,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2643,May,5,Returning_Visitor,4,False,0,21,197.3333333,3.288888888333333,21-50,2-5min,0.00952381,0.041269841,0.0,0.8,False,0,False,Low_Activity_NonPurchase
2644,May,5,Returning_Visitor,4,False,0,24,300.6666667,5.011111111666667,21-50,5-10min,0.008333333,0.025,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2645,May,5,Returning_Visitor,3,True,1,28,471.0,7.85,21-50,5-10min,0.02962963,0.066666667,0.0,1.0,False,0,False,Low_Activity_NonPurchase
2646,May,5,Returning_Visitor,1,False,0,112,7968.903361,132.81505601666666,50+,20min+,0.003093259,0.036793698,0.0,0.8,False,0,True,High_Potential
2647,May,5,Returning_Visitor,3,False,0,8,105.0,1.75,6-10,0-2min,0.0,0.0125,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2648,May,5,Returning_Visitor,3,False,0,26,2607.5,43.458333333333336,21-50,20min+,0.024,0.050933333,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2649,May,5,Returning_Visitor,1,False,0,51,865.6722222,14.427870369999999,50+,10-20min,0.007407407,0.019191919,0.0,0.0,False,0,True,High_Potential
2650,May,5,Returning_Visitor,1,False,0,42,1076.977778,17.949629633333334,21-50,10-20min,0.01097561,0.029430894,0.0,0.6,False,0,True,High_Potential
2651,May,5,Returning_Visitor,2,False,0,60,2818.094444,46.96824073333333,50+,20min+,0.016666667,0.018387097,2.050814516,0.0,False,0,True,High_Potential
2652,May,5,Returning_Visitor,13,False,0,5,234.9666667,3.9161111116666665,0-5,2-5min,0.0,0.033333333,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2653,May,5,New_Visitor,2,False,0,13,935.0,15.583333333333334,11-20,10-20min,0.0,0.027272727,0.0,0.6,False,0,False,Low_Activity_NonPurchase
2654,May,5,Returning_Visitor,13,True,1,22,1662.733333,27.712222216666664,21-50,20min+,0.0,0.03015873,5.997142857,1.0,False,0,False,Low_Activity_NonPurchase
2655,May,5,Returning_Visitor,2,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.8,False,0,False,Low_Activity_NonPurchase
2656,May,5,Returning_Visitor,1,False,0,10,155.0,2.5833333333333335,6-10,2-5min,0.0,0.045454545,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2657,May,5,Returning_Visitor,4,False,0,13,436.6,7.276666666666667,11-20,5-10min,0.002564103,0.082692308,0.0,0.6,False,0,False,Low_Activity_NonPurchase
2658,May,5,Returning_Visitor,3,True,1,6,80.0,1.3333333333333333,6-10,0-2min,0.1,0.133333333,0.0,1.0,False,0,False,Low_Activity_NonPurchase
2659,May,5,New_Visitor,5,False,0,47,716.625,11.94375,21-50,10-20min,0.0,0.009574468,0.0,0.0,False,0,True,High_Potential
2660,May,5,Returning_Visitor,2,False,0,32,1223.416667,20.39027778333333,21-50,20min+,0.0,0.010784314,215.0094118,0.0,True,1,False,Low_Activity_Purchase
2661,May,5,Returning_Visitor,4,True,1,28,1286.75,21.445833333333333,21-50,20min+,0.0,0.007692308,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2662,May,5,New_Visitor,4,False,0,2,83.0,1.3833333333333333,0-5,0-2min,0.0,0.05,0.0,0.6,False,0,False,Low_Activity_NonPurchase
2663,May,5,Returning_Visitor,3,False,0,35,897.6666667,14.961111111666666,21-50,10-20min,0.011764706,0.017016807,5.220705882,0.0,True,1,False,Low_Activity_Purchase
2664,May,5,Returning_Visitor,13,False,0,22,2178.672222,36.3112037,21-50,20min+,0.01382716,0.032020784,15.0047619,0.0,False,0,False,Low_Activity_NonPurchase
2665,May,5,Returning_Visitor,2,False,0,34,3195.828571,53.26380951666667,21-50,20min+,0.002564103,0.015897436,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2666,May,5,New_Visitor,5,False,0,5,116.5,1.9416666666666667,0-5,0-2min,0.0,0.05,0.0,0.0,False,0,False,Low_Activity_NonPurchase
2667,May,5,Returning_Visitor,1,True,1,33,1143.657143,19.060952383333333,21-50,10-20min,0.0,0.015888889,4.230212245,0.0,False,0,False,Low_Activity_NonPurchase
